compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL121611,AFTYGKFAHDIZJA-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,10479296,RATIO,=,2.4,,,"","","","","","",,,,,,,,Ratio between [3H]DA reuptake and DAT binding,"Design, synthesis, and biological evaluation of novel non-piperazine analogues of 1-[2-(diphenylmethoxy)ethyl]- and 1-[2-[bis(4-fluorophenyl)methoxy]ethyl]-4-(3-phenylpropyl)piperazines as dopamine transporter inhibitors.",J. Med. Chem.,PUBLICATION,
CHEMBL508112,AFZSMODLJJCVPP-UHFFFAOYSA-N,BENZOTHIAZYL DISULFIDE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,=,245,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL508112,AFZSMODLJJCVPP-UHFFFAOYSA-N,BENZOTHIAZYL DISULFIDE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,=,194,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL134342,AGBQKNBQESQNJD-SSDOTTSWSA-N,LIPOIC ACID,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL134342,AGBQKNBQESQNJD-SSDOTTSWSA-N,LIPOIC ACID,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL379536,AGCDRDCNYZHHKS-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16750359,IC50,,,,Not Determined,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of DA transporter expressed in HEK293 cells,"N-(1,2-diphenylethyl)piperazines: a new class of dual serotonin/noradrenaline reuptake inhibitor.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL267744,AGHANLSBXUWXTB-UHFFFAOYSA-N,TICRYNAFEN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL267744,AGHANLSBXUWXTB-UHFFFAOYSA-N,TICRYNAFEN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2207386,AGKMPGSBLMAGAX-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,23141912,INHIBITION,=,3.66,%,,"","","","","","",,,,,,,,Inhibition of DAT at 1 uM by radioligand displacement assay,"Design, synthesis and pharmacological evaluation of 4-(piperazin-1-yl methyl)-N(1)-arylsulfonyl indole derivatives as 5-HT(6) receptor ligands.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1741,AGOYDEPGAOXOCK-KCBOHYOISA-N,CLARITHROMYCIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1741,AGOYDEPGAOXOCK-KCBOHYOISA-N,CLARITHROMYCIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL382768,AGRVUDWDZKZCAA-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16480278,KI,>,10000,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [125I]RTI-55 from human DAT expressed in HEK293 cells,1-(4-Methylphenyl)-2-pyrrolidin-1-yl-pentan-1-one (Pyrovalerone) analogues: a promising class of monoamine uptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL216736,AHEMMEONOCHONP-DBUDALRPSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,17154506,KI,=,29.9,NM,,"","","","","","",,,,,,,,Displacement of [3H]RTI-55 from human DAT,"Synthesis, radiosynthesis, and biological evaluation of carbon-11 labeled 2beta-carbomethoxy-3beta-(3'-((Z)-2-haloethenyl)phenyl)nortropanes: candidate radioligands for in vivo imaging of the serotonin transporter with positron emission tomography.",J. Med. Chem.,PUBLICATION,
CHEMBL112528,AHIVDMYTJFPCST-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,15808487,KI,=,14.13,NM,,"","","","","","",,,,,,,,Ability of compound to inhibit dopamine uptake of receptor was determined,The role of QSAR in dopamine interactions.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL490,AHOUBRCZNHFOSL-YOEHRIQHSA-N,PAROXETINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,9537821,KI,=,490,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL490,AHOUBRCZNHFOSL-YOEHRIQHSA-N,PAROXETINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,9871604,KD,=,490,NM,,"","","","","","",,,,,,,,Equilibrium dissociation constant (KD) for Competitive binding between [3H]WIN-35428 and the compound at human transporter-hDAT,"Synthesis of a potent wide-spectrum serotonin-, norepinephrine-, dopamine-reuptake inhibitor (SNDRI) and a species-selective dopamine-reuptake inhibitor based on the gamma-amino alcohol functional group.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL490,AHOUBRCZNHFOSL-YOEHRIQHSA-N,PAROXETINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12232544,KI,=,268,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL490,AHOUBRCZNHFOSL-YOEHRIQHSA-N,PAROXETINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12232544,KI,=,963,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL490,AHOUBRCZNHFOSL-YOEHRIQHSA-N,PAROXETINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16162005,KI,=,400,NM,,"","","","","","",,,,,,,,Binding inhibition towards human dopamine transporter,Conformationally restricted homotryptamines. 2. Indole cyclopropylmethylamines as selective serotonin reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL490,AHOUBRCZNHFOSL-YOEHRIQHSA-N,PAROXETINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,=,672,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL490,AHOUBRCZNHFOSL-YOEHRIQHSA-N,PAROXETINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,=,534,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL449047,AHRDEWSZTRJWJB-BTXUNPJVSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18434164,IC50,=,3.6,NM,,"","","","","","",,,,,,,,Displacement of [3H]WIN-35428 from dopamine transporter,"Synthesis and receptor binding properties of 2beta-alkynyl and 2beta-(1,2,3-triazol)substituted 3beta-(substituted phenyl)tropane derivatives.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL407803,AHXRAUZDJFQCSL-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12798324,IC50,=,1667,NM,,"",cell_based,"","","","",,,,,,,,Compound was tested for inhibition of [3H]DA binding to dopamine (DAT) transporter in HEK cells,Bivalent biogenic amine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL407803,AHXRAUZDJFQCSL-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12798324,KI,=,21.7,NM,,"",cell_based,"","","","",,,,,,,,Compound was tested for inhibition of [125I]RTI-55 binding to dopamine transporter in HEK cells,Bivalent biogenic amine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL407803,AHXRAUZDJFQCSL-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,12798324,RATIO,=,76.8,,,"","","","","","",,,,,,,,Ratio of uptake inhibition to binding affinity to human DAT (IC50/Ki),Bivalent biogenic amine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL273208,AIBJZSMLYKTKIK-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18313294,KI,=,1910,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]WIN-35428 uptake in human DAT transfected HEK293 cells,[4-(Phenoxy)pyridin-3-yl]methylamines: a new class of selective noradrenaline reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL273208,AIBJZSMLYKTKIK-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19616432,KI,=,1910,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of radioligand from human recombinant DAT expressed in HEK293 cells by scintillation proximity assay,"Design, synthesis and evaluation of N-[(3S)-pyrrolidin-3-yl]benzamides as selective noradrenaline reuptake inhibitors: CNS penetration in a more polar template.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL512636,AIFFHNCKAUEKKT-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18393401,KI,=,4,NM,,"","","","","","",,,,,,,,Displacement of [125I]RTI55 from DAT,"Design and synthesis of 2- and 3-substituted-3-phenylpropyl analogs of 1-[2-[bis(4-fluorophenyl)methoxy]ethyl]-4-(3-phenylpropyl)piperazine and 1-[2-(diphenylmethoxy)ethyl]-4-(3-phenylpropyl)piperazine: role of amino, fluoro, hydroxyl, methoxyl, methyl, methylene, and oxo substituents on affinity for the dopamine and serotonin transporters.",J. Med. Chem.,PUBLICATION,
CHEMBL1224241,AIGSBZFJFSQVPD-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,20691589,KI,=,2,NM,,"","","","","","",,,,,,,,Inhibition of [3H]dopamine reuptake at dopamine transporter,"Design, synthesis, and biological evaluation of new monoamine reuptake inhibitors with potential therapeutic utility in depression and pain.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL565332,AIHZABOGLZWKHW-PMACEKPBSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19632110,INHIBITION,,,,Not Determined,"",cell_based,"","","","",CHO,,,,,,,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells at 1 uM,"Discovery of a new series of monoamine reuptake inhibitors, the 1-amino-3-(1H-indol-1-yl)-3-phenylpropan-2-ols.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL583,AIJTTZAVMXIJGM-UHFFFAOYSA-N,GREPAFLOXACIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL583,AIJTTZAVMXIJGM-UHFFFAOYSA-N,GREPAFLOXACIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL446281,AILKVNMCCFEAQT-LBPRGKRZSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18625557,IC50,,,,Not Determined,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]DA reuptake at human dopamine transporter expressed in HEK293 cells by scintillation counting,N-Benzyl-N-(pyrrolidin-3-yl)carboxamides as a new class of selective dual serotonin/noradrenaline reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL14,AIXAANGOTKPUOY-UHFFFAOYSA-N,CARBACHOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL14,AIXAANGOTKPUOY-UHFFFAOYSA-N,CARBACHOL,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1818463,AJFRCYMRJNJFPE-IAGOWNOFSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21550808,KI,=,15.85,NM,,"","","","","","",,,,,,,,Displacement of [3H]WIN-35428 from human recombinant DAT by scintillation proximity assay,"1-Heteroaryl-6-(3,4-dichlorophenyl)-3-azabicyclo[4.1.0]heptane: Further insights into a class of triple re-uptake inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3633757,AJIMVLSQIMXLNV-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,26475518,KI,<,300,NM,,"","","","","","",,,,,,,,Displacement of [3H]-WIN35428 from recombinant human DAT after 1.5 hrs by Microbeta scintillation counting analysis,Synthesis and evaluation of aporphine analogs containing C1 allyl isosteres at the h5-HT2A receptor.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL54440,AJLFOPYRIVGYMJ-INTXDZFKSA-N,MEVASTATIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL54440,AJLFOPYRIVGYMJ-INTXDZFKSA-N,MEVASTATIN,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL559610,AJLUMLBNDXXSIW-SJORKVTESA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19722525,INHIBITION,=,29,%,,"",cell_based,"","","","",CHO,,,,,,,Inhibition of [3H]WIN-35428 binding to human recombinant DAT expressed in CHO cells at 10 uM by scintillation counting,"1- or 3-(3-Amino-2-hydroxy-1-phenyl propyl)-1,3-dihydro-2H-benzimidazol-2-ones: potent, selective, and orally efficacious norepinephrine reuptake inhibitors.",J. Med. Chem.,PUBLICATION,
CHEMBL1618305,AJPSBXJNFJCCBI-YOHUGVJRSA-N,NALOXONAZINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1618305,AJPSBXJNFJCCBI-YOHUGVJRSA-N,NALOXONAZINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1818546,AJRLLMMPWPRYOM-BPGUCPLFSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,21550808,KI,=,19.95,NM,,"","","","","","",,,,,,,,Displacement of [3H]WIN-35428 from human recombinant DAT by scintillation proximity assay,"1-Heteroaryl-6-(3,4-dichlorophenyl)-3-azabicyclo[4.1.0]heptane: Further insights into a class of triple re-uptake inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3323187,AKCCORFIPGKYKO-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,25050161,IC50,=,1400,NM,,"",cell_based,"","","","",,,,,,,,"Displacement of [3H]WIN 35,428 from human DAT expressed in HEK293E cells after 1 hr by liquid scintillation counting",,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL324518,AKCFGSWTIGIRNF-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,15808487,KI,=,8.13,NM,,"","","","","","",,,,,,,,Ability of compound to inhibit dopamine uptake of receptor was determined,The role of QSAR in dopamine interactions.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL67024,AKCNZFOHJFSRSN-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,10649976,IC50,=,320,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine reuptake in HEK293 cells expressing human dopamine transporter,Novel 3-aminomethyl- and 4-aminopiperidine analogues of 1-[2-(diphenylmethoxy)ethyl]-4-(3-phenylpropyl)piperazines: synthesis and evaluation as dopamine transporter ligands.,J. Med. Chem.,PUBLICATION,
CHEMBL67024,AKCNZFOHJFSRSN-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,10649976,KI,=,110,NM,,"","","","","","",,,,,,,,Inhibition of [125I]RTI-55 binding to dopamine transporter,Novel 3-aminomethyl- and 4-aminopiperidine analogues of 1-[2-(diphenylmethoxy)ethyl]-4-(3-phenylpropyl)piperazines: synthesis and evaluation as dopamine transporter ligands.,J. Med. Chem.,PUBLICATION,
CHEMBL217928,AKEDNWBVXPATHJ-LVXARBLLSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16931001,KI,,,,Not Determined,"","","","","","",,,,,,,,Inhibition of DAT,"2,4-Disubstituted piperidines as selective CC chemokine receptor 3 (CCR3) antagonists: synthesis and selectivity.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL364713,AKNNEGZIBPJZJG-MSOLQXFVSA-N,NOSCAPINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL364713,AKNNEGZIBPJZJG-MSOLQXFVSA-N,NOSCAPINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL497492,AKOJURNFNIUCOV-AEFFLSMTSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18667309,IC50,=,4000,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of dopamine uptake at human DAT expressed in HEK cells,Synthesis and structure-activity relationships of selective norepinephrine reuptake inhibitors (sNRI) with a heterocyclic ring constraint.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL497493,AKOJURNFNIUCOV-WMZOPIPTSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18667309,IC50,>,10000,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of dopamine uptake at human DAT expressed in HEK cells,Synthesis and structure-activity relationships of selective norepinephrine reuptake inhibitors (sNRI) with a heterocyclic ring constraint.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL125954,AKRLDNUSUDYWEE-YPBBTIAZSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,8558504,IC50,=,22,NM,,"","","","","","",,,,,,,,Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.,"2-Carbomethoxy-3-(diarylmethoxy)-1 alpha H, 5 alpha H-tropane analogs: synthesis and inhibition of binding at the dopamine transporter and comparison with piperazines of the GBR series.",J. Med. Chem.,PUBLICATION,
CHEMBL575131,AKRRCLREANRVLZ-MSOLQXFVSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19713106,INHIBITION,=,11,%,,"",cell_based,"","","","",CHO,,,,,,,Displacement of [3H]WIN-35428 from human DAT expressed in CHO cells,Structure-activity relationships of the 1-amino-3-(1H-indol-1-yl)-3-phenylpropan-2-ol series of monoamine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL203674,AKYOXKZSLULYCY-UGSOOPFHSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,16314097,IC50,=,29,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of dopamine re-uptake at human dopamine transporter expressed in HEK293 cells,"Designing rapid onset selective serotonin re-uptake inhibitors. Part 1: Structure-activity relationships of substituted (1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydro-1-naphthaleneamine.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1224470,ALCQDLGGOYWNLP-UHFFFAOYSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,20724153,INHIBITION,=,18,%,,"",cell_based,"","","","",CHO,,,,,,,Inhibition of dopamine reuptake at human dopamine transporter expressed in CHO cells at 100 uM,Synthesis and pharmacological evaluation of 3-aryl-3-azolylpropan-1-amines as selective triple serotonin/norepinephrine/dopamine reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2110816,ALELTFCQZDXAMQ-UHFFFAOYSA-N,BUTRIPTYLINE,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,9537821,KI,=,3940,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL1255834,ALFGDCNSEBJYSP-UHFFFAOYSA-N,BW-723C86,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,IC50,=,2684.6,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1255834,ALFGDCNSEBJYSP-UHFFFAOYSA-N,BW-723C86,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,,KI,=,2133,NM,,"","","","","","",CHO-K1,,,,,,,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL567945,ALLVIFFNCLDETM-SECBINFHSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,19740658,IC50,,,,Not Determined,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of dopamine reuptake at human dopamine transporter expressed in HEK293 cells after 5 mins by scintillation counting,Design and optimisation of selective serotonin re-uptake inhibitors with high synthetic accessibility: part 2.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL476315,AMBALGQRTVWPRL-SFHVURJKSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18621528,KI,,,,Not Determined,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA,Derivatives of (3S)-N-(biphenyl-2-ylmethyl)pyrrolidin-3-amine as selective noradrenaline reuptake inhibitors: Reducing P-gp mediated efflux by modulation of H-bond acceptor capacity.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL271707,AMFULWSAWGAJBH-PZAXRMSQSA-N,,,Q01959,DOPAMINE TRANSPORTER,SLC6A3,,,18053732,IC50,=,31,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [3H]WIN-35428 from human DAT expressed in transfected cell membrane,"The synthesis of bivalent 2beta-carbomethoxy-3beta-(3,4-dichlorophenyl)-8-heterobicyclo[3.2.1]octanes as probes for proximal binding sites on the dopamine and serotonin transporters.",Bioorg. Med. Chem.,PUBLICATION,
