compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,10,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,12,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,26,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,34,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,129,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,283,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,328,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,366,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,375,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,443,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,741,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,1170,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,1260,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,25581511,IC50,=,39400,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27662218,IC50,=,183,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27662218,IC50,=,302,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27662218,IC50,=,471,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27662218,IC50,=,2330,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27662218,IC50,=,4730,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27662218,IC50,=,5180,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27662218,IC50,=,5210,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27662218,IC50,=,8550,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,1600,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,25300,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,56500,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,84600,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,103000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,109000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,152000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,166000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,184000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,193000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,266000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,283000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,317000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,327000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,334000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,346000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,350000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,372000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,541000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,678000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,727000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27666135,IC50,=,738000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27863747,IC50,=,1,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27863747,IC50,=,9,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27863747,IC50,=,740,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27863747,IC50,=,930,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27863747,IC50,=,990,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27863747,IC50,=,1360,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,27863747,IC50,=,1700,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,28460360,IC50,=,114000,NM,,"","","","","","",,,,,,,,,,,,
,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"",,P21397,MONOAMINE OXIDASE A,MAOA,,,28460360,IC50,=,187000,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL447022,ACAVXDBUABGPBE-UHFFFAOYSA-N,,,P21398,MONOAMINE OXIDASE A,"",,,18281126,IC50,=,1000,NM,,"","","","","","",,,,,,,,Inhibition of bovine mitochondrial MAOA,"Synthesis, molecular modeling studies and selective inhibitory activity against MAO of N1-propanoyl-3,5-diphenyl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL765,ACGDKVXYNVEAGU-UHFFFAOYSA-N,GUANETHIDINE,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL765,ACGDKVXYNVEAGU-UHFFFAOYSA-N,GUANETHIDINE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL765,ACGDKVXYNVEAGU-UHFFFAOYSA-N,GUANETHIDINE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL3108900,ACGHLMNRRAVGJC-CTNGQTDRSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,=,9,NM,,"","","","","","",,,,,,,,BindingDB_Patents: Biological Assay. Biological assay using monoamine oxidase or LSD1.,Oxidase inhibitors and their use,,PATENT,
CHEMBL3108900,ACGHLMNRRAVGJC-CTNGQTDRSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,=,14800,NM,,"","","","","","",,,,,,,,BindingDB_Patents: Biological Assay. Biological assay using monoamine oxidase or LSD1.,Oxidase inhibitors and their use,,PATENT,
CHEMBL3108900,ACGHLMNRRAVGJC-CTNGQTDRSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,>,40000,NM,,"","","","","","",,,,,,,,BindingDB_Patents: Biological Assay. Biological assay using monoamine oxidase or LSD1.,Oxidase inhibitors and their use,,PATENT,
CHEMBL3108900,ACGHLMNRRAVGJC-CTNGQTDRSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Ki,=,14800,NM,218545,"","","","","","",,,,,,,,BindingDB_Patents: Biological Assay. Biological assay using monoamine oxidase or LSD1.,Oxidase inhibitors and their use,,PATENT,
CHEMBL1938898,ACGHLMNRRAVGJC-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,21955276,KI,=,15000,NM,,"","","","","","",,,,,,,,Inhibition of MAO A,Lysine demethylases inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL496,ACGUYXCXAPNIKK-UHFFFAOYSA-N,HEXACHLOROPHENE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL496,ACGUYXCXAPNIKK-UHFFFAOYSA-N,HEXACHLOROPHENE,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL3682530,ACKVOYWJCCXEPI-YBFXNURJSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,>,300000,NM,291679,"","","","","","",,,,,,,,"BindingDB_Patents: MAO-GloTM Assay. Inhibition of monoamine oxidase activity was carried used using the MAO-Glo.TM. Assay Kit according to the manufacturer's suggested protocol. Briefly, 6.25 .mu.L of test compound was added to each well of a 384-well plate. Enzyme (either MAO A or B) was added (12.5 .mu.L in 2.times. buffer containing 1 .mu.g protein) and allowed to incubate for 5 minutes. Finally, 6.25 .mu.L of 4.times.MAO substrate was added to each well. Following a one hour incubation, 25 .mu.L of Luciferin detection reagent was added to each well, and incubated for 20 minutes. Luminescence was then measured on an Envision microplate reader.",Substituted (E)-N‚Ä=-(1-phenylethylidene)benzohydrazide analogs as histone demethylase inhibitors,,PATENT,
CHEMBL3682530,ACKVOYWJCCXEPI-YBFXNURJSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,>,300000,NM,,"","","","","","",,,,,,,,"BindingDB_Patents: MAO-GloTM Assay. Inhibition of monoamine oxidase activity was carried used using the MAO-Glo.TM. Assay Kit according to the manufacturer's suggested protocol. Briefly, 6.25 .mu.L of test compound was added to each well of a 384-well plate. Enzyme (either MAO A or B) was added (12.5 .mu.L in 2.times. buffer containing 1 .mu.g protein) and allowed to incubate for 5 minutes. Finally, 6.25 .mu.L of 4.times.MAO substrate was added to each well. Following a one hour incubation, 25 .mu.L of Luciferin detection reagent was added to each well, and incubated for 20 minutes. Luminescence was then measured on an Envision microplate reader.",Substituted (E)-N‚Ä=-(1-phenylethylidene)benzohydrazide analogs as histone demethylase inhibitors,,PATENT,
CHEMBL137128,ACMZJMPKGUUSOJ-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,25506816,KI,=,5930,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL3093179,ACPMTDPDLGKXAK-HPNDGRJYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24128814,INHIBITION,=,60.5,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate assessed as formation of H2O2 at 100 uM preincubated for 15 mins under dark condition followed by substrate addition measured after 20 mins by fluorescence assay relative to control,Inhibition of cholinesterase and monoamine oxidase-B activity by Tacrine-Homoisoflavonoid hybrids.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1069,ACWBQPMHZXGDFX-QFIPXVFZSA-N,VALSARTAN,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1069,ACWBQPMHZXGDFX-QFIPXVFZSA-N,VALSARTAN,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL213684,ACYMPVHSUJKNNR-UHFFFAOYSA-N,,,P21396,MONOAMINE OXIDASE A,"",,,16884303,IC50,=,4570.88,NM,,"","","","","","",,,,,,,,Inhibition of Sprague-Dawley rat brain mitochondria MAOA by continuous spectrophotometric assay,Structural insights into monoamine oxidase inhibitory potency and selectivity of 7-substituted coumarins from ligand- and target-based approaches.,J. Med. Chem.,PUBLICATION,
CHEMBL518194,ADBOAFOIAMBXJT-CZNBXQLSSA-N,EUPAROTIN,,P21398,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of bovine brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL1929421,ADCBAOTWERXLAP-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24530494,IC50,=,4.2,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using tyramine as substrate preincubated for 30 mins followed by substrate addition measured for 1 hr by fluorometric assay,"Design, synthesis, pharmacological evaluation, QSAR analysis, molecular modeling and ADMET of novel donepezil-indolyl hybrids as multipotent cholinesterase/monoamine oxidase inhibitors for the potential treatment of Alzheimer's disease.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL1929421,ADCBAOTWERXLAP-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,25418133,IC50,=,58.2,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human MAO-A expressed in baculovirus infected BTI insect cells preincubated for 15 mins,"N-Methyl-N-((1-methyl-5-(3-(1-(2-methylbenzyl)piperidin-4-yl)propoxy)-1H-indol-2-yl)methyl)prop-2-yn-1-amine, a new cholinesterase and monoamine oxidase dual inhibitor.",J. Med. Chem.,PUBLICATION,
CHEMBL502,ADEBPBSSDYVVLD-UHFFFAOYSA-N,DONEPEZIL,,P21397,MONOAMINE OXIDASE A,MAOA,,,24530494,IC50,=,850000,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using tyramine as substrate preincubated for 30 mins followed by substrate addition measured for 1 hr by fluorometric assay,"Design, synthesis, pharmacological evaluation, QSAR analysis, molecular modeling and ADMET of novel donepezil-indolyl hybrids as multipotent cholinesterase/monoamine oxidase inhibitors for the potential treatment of Alzheimer's disease.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL502,ADEBPBSSDYVVLD-UHFFFAOYSA-N,DONEPEZIL,,P21397,MONOAMINE OXIDASE A,MAOA,,,25418133,IC50,,,,Not Determined,"",cell_based,"","","","",,,,,,,,Inhibition of human MAO-A expressed in baculovirus infected BTI insect cells preincubated for 15 mins,"N-Methyl-N-((1-methyl-5-(3-(1-(2-methylbenzyl)piperidin-4-yl)propoxy)-1H-indol-2-yl)methyl)prop-2-yn-1-amine, a new cholinesterase and monoamine oxidase dual inhibitor.",J. Med. Chem.,PUBLICATION,
CHEMBL502,ADEBPBSSDYVVLD-UHFFFAOYSA-N,DONEPEZIL,,P21397,MONOAMINE OXIDASE A,MAOA,,,26107513,INHIBITION,=,0,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine substrate at 10 uM by spectrophotometric assay,Structure-Based Design and Optimization of Multitarget-Directed 2H-Chromen-2-one Derivatives as Potent Inhibitors of Monoamine Oxidase B and Cholinesterases.,J. Med. Chem.,PUBLICATION,
CHEMBL2058411,ADEZIYQYXOGZGX-YHYXMXQVSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,22781190,IC50,=,1517,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using kynuramine as substrate preincubated with compound for 15 mins measured after 20 mins by fluorometric analysis,Synthesis and evaluation of aplysinopsin analogs as inhibitors of human monoamine oxidase A and B.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1756,ADFOJJHRTBFFOF-RBRWEJTLSA-N,ESTRAMUSTINE PHOSPHATE,,Q64133,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of mouse brain MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL3093176,ADKCNMZUCJXVBJ-XLVZBRSZSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24128814,INHIBITION,=,60.2,%,,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A using p-tyramine as substrate assessed as formation of H2O2 at 100 uM preincubated for 15 mins under dark condition followed by substrate addition measured after 20 mins by fluorescence assay relative to control,Inhibition of cholinesterase and monoamine oxidase-B activity by Tacrine-Homoisoflavonoid hybrids.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3261204,ADKSOBAJEMCMRG-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24793878,INHIBITION,,,,Not Active,"","","","","","",,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus infected insect cell microsomes assessed as p-tyramine conversion to resorufin and H2O2 at 60 uM after 15 mins by fluorimetric assay,"New 2H-chromene-3-carboxamide derivatives: Design, synthesis and use as inhibitors of hMAO.",Eur. J. Med. Chem.,PUBLICATION,
CHEMBL1813518,ADMMGQSIWCCWJV-UHFFFAOYSA-N,5-PHENOXYPHTHALIMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,21778064,IC50,=,5850,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in insect cells using kynuramine substrate by fluorescence spectroscopy,Inhibition of monoamine oxidase by C5-substituted phthalimide analogues.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1813518,ADMMGQSIWCCWJV-UHFFFAOYSA-N,5-PHENOXYPHTHALIMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,21778064,INHIBITION,,,,Active,"",cell_based,"","","","",,,,,,,,Competitive inhibition of human recombinant MAOA expressed in insect cells using kynuramine substrate by Lineweaver-Burk plot,Inhibition of monoamine oxidase by C5-substituted phthalimide analogues.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1813518,ADMMGQSIWCCWJV-UHFFFAOYSA-N,5-PHENOXYPHTHALIMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,21778064,INHIBITION,,,,Active,"",cell_based,"","","","",,,,,,,,Reversible inhibition of human recombinant MAOA expressed in insect cells using kynuramine substrate by Lineweaver-Burk plot,Inhibition of monoamine oxidase by C5-substituted phthalimide analogues.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1813518,ADMMGQSIWCCWJV-UHFFFAOYSA-N,5-PHENOXYPHTHALIMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,21778064,KI,=,1540,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in insect cells using kynuramine substrate using Cheng and Prusoff equation by fluorescence spectroscopy,Inhibition of monoamine oxidase by C5-substituted phthalimide analogues.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1813518,ADMMGQSIWCCWJV-UHFFFAOYSA-N,5-PHENOXYPHTHALIMIDE,,P21397,MONOAMINE OXIDASE A,MAOA,,,21778064,TDI,,,,Not Active,"",cell_based,"","","","",,,,,,,,Time dependent inhibition of human recombinant MAOA expressed in insect cells at 13.42 uM preincubated 0 to 60 mins before kynuramine substrate addition by fluorescence spectroscopy,Inhibition of monoamine oxidase by C5-substituted phthalimide analogues.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL115769,ADQZGIYHFQQPRB-UHFFFAOYSA-N,RWJ-68354,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL115769,ADQZGIYHFQQPRB-UHFFFAOYSA-N,RWJ-68354,,P21397,MONOAMINE OXIDASE A,MAOA,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"",cell_based,"","","","",BTI-TN-5B1-4,,,,,,,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL450353,ADTOVHJRTOIPHI-UHFFFAOYSA-N,TRIMIDINE,,P21398,MONOAMINE OXIDASE A,"",,,18834112,ACTIVITY,,,,Not Active,"","","","","","",,,,,,,,Inhibition of bovine liver MAOA,Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL3093226,AEBWPOSDBZMZEE-UHFFFAOYSA-N,,,P21397,MONOAMINE OXIDASE A,MAOA,,,24139167,IC50,,,,Not Determined,"","","","","","",,,,,,,,Inhibition of human MAO-A,"1,3-Dialkyl-substituted tetrahydropyrimido[1,2-f]purine-2,4-diones as multiple target drugs for the potential treatment of neurodegenerative diseases.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL239491,AEKBWRQGPIIVHR-UHFFFAOYSA-N,,,P21396,MONOAMINE OXIDASE A,"",,,17910428,INHIBITION,=,46,%,,"","","","","","",,,,,,,,Inhibition of MAOA in rat brain mitochondria at 50 uM,"Synthesis and monoamine oxidase inhibitory activity of new pyridazine-, pyrimidine- and 1,2,4-triazine-containing tricyclic derivatives.",J. Med. Chem.,PUBLICATION,
CHEMBL257990,AELCINSCMGFISI-BDAKNGLRSA-N,(+)-TRANYLCYPROMINE,,P21397,MONOAMINE OXIDASE A,MAOA,,,18242989,KINACT,=,13600.0,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA,Facile synthesis of substituted trans-2-arylcyclopropylamine inhibitors of the human histone demethylase LSD1 and monoamine oxidases A and B.,Bioorg. Med. Chem. Lett.,PUBLICATION,
