,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,pubchem_cid,smiles_pc,Standard Type,Standard Relation,Standard Value,Standard Units,pIC50_MRP4,relation_MRP4,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,casn,aenm,pIC50_MRP4_tcpl,spid,pIC50_MRP4_adj,pIC50_MRP4_tcpl_adj,Morgan,SMDC,CRADA,Hafey
27,CHEMBL15177,MK-571,0,515.1,2,6.48,MK-571,CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,5281888,CN(C)C(=O)CCSC(C1=CC=CC(=C1)/C=C/C2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)O,IC50,'=',10000,nM,5,,,inhibitor [IC50=10uM],UO_0000065,,,,,0,CHEMBL2077068,TP_TRANSPORTER: inhibition of 9-(2-phosphonomethoxyethyl)adenine(PMEA) efflux (PMEA: 1 uM) in MRP4-expressing HEK293 cells,F,BAO_0000219,cell-based format,None,None,None,HEK293,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2074007,18,TP-search Transporter Database,Mol. Pharmacol.,2003,CHEMBL3307715,5281888,MRP4_Txptr_Inhib_3HDHEAS_uptake,5,210,5,5,1,0,0,1
28,CHEMBL15177,MK-571,0,515.1,2,6.48,MK-571,CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,5281888,CN(C)C(=O)CCSC(C1=CC=CC(=C1)/C=C/C2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)O,IC50,'=',6000,nM,5.22,,,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5281888,MRP4_Txptr_Inhib_3HDHEAS_uptake,5.22,210,5.22,5.22,1,0,0,1
29,,mk-571,,,,,mk-571,CN(C)C(=O)CCSC(C1=CC=CC(=C1)C=CC2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)O,5281888,CN(C)C(=O)CCSC(C1=CC=CC(=C1)/C=C/C2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)O,,,>100,,4,>,,,,,,,,,,,,,,,,,,,,,,,HAFEY,,,,,,5281888,MRP4_Txptr_Inhib_3HDHEAS_uptake,4,210,3,3,1,0,0,1
30,CHEMBL192,SILDENAFIL,4,474.59,0,1.61,Sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,135398744,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,IC50,'=',20000,nM,4.7,,,inhibitor [IC50=20uM],UO_0000065,,,,,0,CHEMBL2077068,TP_TRANSPORTER: inhibition of 9-(2-phosphonomethoxyethyl)adenine(PMEA) efflux (PMEA: 1 uM) in MRP4-expressing HEK293 cells,F,BAO_0000219,cell-based format,None,None,None,HEK293,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2074007,18,TP-search Transporter Database,Mol. Pharmacol.,2003,CHEMBL3307715,135398744,,4.7,441,4.7,4.7,1,0,0,0
31,CHEMBL45,MELATONIN,4,232.28,0,1.86,Melatonin,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,896,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,896,,3.876148359,510,2.876148359,2.876148359,1,0,0,0
32,CHEMBL614,PYRAZINAMIDE,4,123.11,0,-0.42,Pyrazinamide,NC(=O)c1cnccn1,1046,C1=CN=C(C=N1)C(=O)N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,1046,,3.876148359,535,2.876148359,2.876148359,1,0,0,0
33,CHEMBL478,CHLOROPHENYLPIPERAZINE,2,196.68,0,1.75,m-Chlorophenylpiperazine,Clc1cccc(N2CCNCC2)c1,1355,C1CN(CCN1)C2=CC(=CC=C2)Cl,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,1355,,3.876148359,Chembl_txp_011,2.876148359,2.876148359,1,0,0,0
34,CHEMBL95,TACRINE,4,198.27,0,2.7,Tacrine,Nc1c2c(nc3ccccc13)CCCC2,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,IC50,'=',23700,nM,4.62,,,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,1935,,4.62,543,4.62,4.62,1,0,0,1
35,,tacrine,,,,,tacrine,Nc1c2c(nc3ccccc13)CCCC2,1935,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,,,>100,,4,>,,,,,,,,,,,,,,,,,,,,,,,HAFEY,,,,,,1935,,4,543,3,3,1,0,0,1
36,CHEMBL112,ACETAMINOPHEN,4,151.16,0,1.35,APAP,CC(=O)Nc1ccc(O)cc1,1983,CC(=O)NC1=CC=C(C=C1)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,1983,,3.876148359,139,2.876148359,2.876148359,1,1,0,1
37,,acetaminophen,,,,,acetaminophen,CC(=O)NC1=CC=C(C=C1)O,1983,CC(=O)NC1=CC=C(C=C1)O,,,>100,,4,>,,,,,,,,,,,,,,,,,,,,,,,HAFEY,,,,,,1983,,4,139,3,3,1,1,0,1
38,,acetaminophen,,,,,acetaminophen,CC(=O)Nc1ccc(O)cc1,1983,CC(=O)NC1=CC=C(C=C1)O,1983,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,1983,,4,139,3,3,1,1,0,1
39,CHEMBL20,ACETAZOLAMIDE,4,222.25,0,-0.86,AAZ,CC(=O)Nc1nnc(S(N)(=O)=O)s1,1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,1986,,3.876148359,442,2.876148359,2.876148359,1,0,0,0
40,CHEMBL1483,ALBENDAZOLE,4,265.34,0,3.24,Albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,2082,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2082,,3.876148359,444,2.876148359,2.876148359,1,0,0,0
41,CHEMBL714,ALBUTEROL,4,239.31,0,1.31,Albuterol,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,2083,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2083,,3.876148359,693,2.876148359,2.876148359,1,0,0,0
42,CHEMBL266195,ALPRENOLOL,0,249.35,0,2.15,Alprenolol,C=CCc1ccccc1OCC(O)CNC(C)C,2119,CC(C)NCC(COC1=CC=CC=C1CC=C)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2119,,3.876148359,Chembl_txp_025,2.876148359,2.876148359,1,0,0,0
43,CHEMBL1201220,DIATRIZOIC ACID,4,613.92,1,3.12,Amidotrizoate,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,2140,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2140,,3.876148359,614,2.876148359,2.876148359,1,0,0,0
44,CHEMBL488,AMINOGLUTETHIMIDE,4,232.28,0,1.35,Aminoglutethimide,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2145,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2145,,3.876148359,570,2.876148359,2.876148359,1,0,0,0
45,CHEMBL190,THEOPHYLLINE,4,180.17,0,-1.04,Theophylline,Cn1c(=O)c2nc[nH]c2n(C)c1=O,2153,CN1C2=C(C(=O)N(C1=O)C)NC=N2,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2153,,3.876148359,547,2.876148359,2.876148359,1,0,0,0
46,CHEMBL633,AMIODARONE,4,645.32,2,6.94,Amiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,2157,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2157,,3.876148359,661,2.876148359,2.876148359,1,0,0,1
47,,amiodarone,,,,,amiodarone,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2157,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,,,>100,,4,>,,,,,,,,,,,,,,,,,,,,,,,HAFEY,,,,,,2157,,4,661,3,3,1,0,0,1
48,CHEMBL243712,AMISULPRIDE,4,369.49,0,1.29,87 (table SI),CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,2159,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2159,,3.876148359,Chembl_txp_028,2.876148359,2.876148359,1,0,0,0
49,CHEMBL629,AMITRIPTYLINE,4,277.41,0,4.17,Amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,2160,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2160,,3.876148359,446,2.876148359,2.876148359,1,0,0,0
50,CHEMBL1096,AMLEXANOX,4,298.3,0,2.75,Amlexanox,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,2161,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,IC50,'=',2200,nM,5.66,,,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2161,,5.66,Chembl_txp_029,5.66,5.66,1,0,0,0
51,CHEMBL1491,AMLODIPINE,4,408.88,0,2.27,Amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,2162,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2162,,3.876148359,68,2.876148359,2.876148359,1,1,0,0
52,CHEMBL1113,AMOXAPINE,4,313.79,0,3.43,Amoxapine,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2170,,3.876148359,447,2.876148359,2.876148359,1,0,0,0
53,CHEMBL43,AMSACRINE,4,393.47,0,4.51,Amsacrine,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,2179,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,IC50,'=',7430,nM,5.13,,,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2179,,5.13,Chembl_txp_030,5.13,5.13,1,0,0,0
54,CHEMBL1399,ANASTROZOLE,4,293.37,0,2.93,Anastrozole,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,2187,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2187,,3.876148359,449,2.876148359,2.876148359,1,0,0,0
55,CHEMBL46469,ANTHRALIN,4,226.23,0,2.23,Anthralin,O=C1c2c(O)cccc2Cc2cccc(O)c21,2202,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2202,,3.876148359,Chembl_txp_031,2.876148359,2.876148359,1,0,0,0
56,CHEMBL277474,ANTIPYRINE,4,188.23,0,1.48,Antipyrine,Cc1cc(=O)n(-c2ccccc2)n1C,2206,CC1=CC(=O)N(N1C)C2=CC=CC=C2,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2206,,3.876148359,450,2.876148359,2.876148359,1,0,0,0
57,CHEMBL25,ASPIRIN,4,180.16,0,1.31,Aspirin,CC(=O)Oc1ccccc1C(=O)O,2244,CC(=O)OC1=CC=CC=C1C(=O)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2244,,3.876148359,452,2.876148359,2.876148359,1,0,0,1
58,,aspirin,,,,,aspirin,CC(=O)OC1=CC=CC=C1C(=O)O,2244,CC(=O)OC1=CC=CC=C1C(=O)O,,,>100,,4,>,,,,,,,,,,,,,,,,,,,,,,,HAFEY,,,,,,2244,,4,452,3,3,1,0,0,1
59,CHEMBL296419,ASTEMIZOLE,4,458.58,1,5.35,Astemizole,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,2247,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2247,,3.876148359,Chembl_txp_036,2.876148359,2.876148359,1,0,0,0
60,CHEMBL24,ATENOLOL,4,266.34,0,0.45,Atenolol,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2249,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2249,,3.876148359,51,2.876148359,2.876148359,1,1,0,0
61,,atenolol,,,,,atenolol,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2249,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2249,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,2249,,4,51,3,3,1,1,0,0
62,CHEMBL1542,AZATHIOPRINE,4,277.27,0,1.15,Azathioprine,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,2265,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2265,,3.876148359,453,2.876148359,2.876148359,1,0,0,0
63,CHEMBL701,BACLOFEN,4,213.66,0,1.86,Baclofen,NCC(CC(=O)O)c1ccc(Cl)cc1,2284,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028924,Inhibition of human MRP4 overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-estradiol-17beta-D-glucuronide in presence of ATP and GSH measured after 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL1743128,Multidrug resistance-associated protein 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,2284,,3.876148359,454,2.876148359,2.876148359,1,0,0,0
