,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,pubchem_cid,smiles_pc,Standard Type,Standard Relation,Standard Value,Standard Units,pIC50_BSEP,relation_BSEP,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,casn,aenm,pIC50_BSEP_tcpl,spid,pIC50_BSEP_adj,pIC50_BSEP_tcpl_adj,Morgan,SMDC,CRADA,Hafey
136,,"4-cyclopropyl-9-(4-quinolin-7-ylphenyl)sulfonyl-1-oxa-4,9-diazaspiro[5.5]undecan-3-one",,,,,"4-cyclopropyl-9-(4-quinolin-7-ylphenyl)sulfonyl-1-oxa-4,9-diazaspiro[5.5]undecan-3-one",O=C1COC2(CCN(CC2)S(=O)(=O)c2ccc(cc2)-c2ccc3cccnc3c2)CN1C1CC1,69085357,C1CC1N2CC3(CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)C5=CC6=C(C=CC=N6)C=C5)OCC2=O,69085357,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,69085357,,4,174,3,3,0,1,0,0
137,,"4-N-(1-benzylindazol-5-yl)-6-N,6-N-dimethylpyrido[3,4-d]pyrimidine-4,6-diamine",,,,,"4-N-(1-benzylindazol-5-yl)-6-N,6-N-dimethylpyrido[3,4-d]pyrimidine-4,6-diamine",CN(C)c1cc2c(Nc3ccc4n(Cc5ccccc5)ncc4c3)ncnc2cn1,6603857,CN(C)C1=NC=C2C(=C1)C(=NC=N2)NC3=CC4=C(C=C3)N(N=C4)CC5=CC=CC=C5,6603857,,,,5.76,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,6603857,BSEP_Txptr_Inhib_3HTch_uptake,5.839610705,125,5.76,5.839610705,0,1,0,0
138,,"5-[5-[(2,4-dimethyl-1,3-thiazol-5-yl)methyl]-1,3,4-oxadiazol-2-yl]-1-ethyl-N-(oxan-4-yl)pyrazolo[3,4-b]pyridin-4-amine",,,,,"5-[5-[(2,4-dimethyl-1,3-thiazol-5-yl)methyl]-1,3,4-oxadiazol-2-yl]-1-ethyl-N-(oxan-4-yl)pyrazolo[3,4-b]pyridin-4-amine",CCn1ncc2c(NC3CCOCC3)c(cnc12)-c1nnc(Cc2sc(C)nc2C)o1,10252640,CCN1C2=NC=C(C(=C2C=N1)NC3CCOCC3)C4=NN=C(O4)CC5=C(N=C(S5)C)C,10252640,,,,3.98,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,10252640,,3.98,94,3.98,3.98,0,1,0,0
139,,"6-(4-((3-(2,6-dichlorophenyl)-5-isopropylisoxazol-4-yl)methoxy)phenyl)quinoline-2-carboxylic acid",,,,,"6-(4-((3-(2,6-dichlorophenyl)-5-isopropylisoxazol-4-yl)methoxy)phenyl)quinoline-2-carboxylic acid",COc1ccc(cc1NS(=O)(=O)c1ccc(-c2ccc(C)o2)c(F)c1)N1C[C@H](C)N[C@H](C)C1,24771983,CC(C)C1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)COC3=CC=C(C=C3)C4=CC5=C(C=C4)N=C(C=C5)C(=O)O,24803511,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,24771983,,4,146,3,3,0,1,0,0
140,,6-(5-chloro-2-(4-chloro-2-fluorobenzyloxy)benzyl)picolinic acid,,,,,6-(5-chloro-2-(4-chloro-2-fluorobenzyloxy)benzyl)picolinic acid,OC(=O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1,23696973,C1=CC(=NC(=C1)C(=O)[O-])CC2=C(C=CC(=C2)Cl)OCC3=C(C=C(C=C3)Cl)F.[Na+],11495634,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,23696973,BSEP_Txptr_Inhib_3HTch_uptake,4.756731487,62,4.7,4.756731487,0,1,0,0
141,,"7-(4-fluorobenzyl)-4-hydroxy-n-(2-hydroxyethyl)-1-methyl-2-oxo-1,2-dihydro-1,5-naphthyridine-3-carboxamide",,,,,"7-(4-fluorobenzyl)-4-hydroxy-n-(2-hydroxyethyl)-1-methyl-2-oxo-1,2-dihydro-1,5-naphthyridine-3-carboxamide",Cn1c2cc(Cc3ccc(F)cc3)cnc2c(O)c(C(=O)NCCO)c1=O,54718859,CN1C2=C(C(=C(C1=O)C(=O)NCCO)O)N=CC(=C2)CC3=CC=C(C=C3)F,54718859,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,54718859,,4,74,3,3,0,1,0,0
142,,"7-[4-[(4-chlorophenyl)methoxy]phenyl]sulfonyl-8-methoxy-3-methyl-1,2,4,5-tetrahydro-3-benzazepine",,,,,"7-[4-[(4-chlorophenyl)methoxy]phenyl]sulfonyl-8-methoxy-3-methyl-1,2,4,5-tetrahydro-3-benzazepine",COc1cc2CCN(C)CCc2cc1S(=O)(=O)c1ccc(OCc2ccc(Cl)cc2)cc1,68829175,CN1CCC2=CC(=C(C=C2CC1)S(=O)(=O)C3=CC=C(C=C3)OCC4=CC=C(C=C4)Cl)OC.Cl,11467403,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,68829175,,4,168,3,3,0,1,0,0
143,CHEMBL3697701,A-967079,0,207.25,0,3.47,A-967079,CCC(=N\O)/C(C)=C/c1ccc(F)cc1,42641861,CC/C(=N\O)/C(=C/C1=CC=C(C=C1)F)/C,IC50,'=',26810,nM,4.57,,,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,A-967079,,4.57,,4.57,4.57,0,0,0,0
144,CHEMBL254328,ABIRATERONE,4,349.52,1,5.4,Abiraterone,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,132971,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=CN=CC=C5)C)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,132971,,3.876148359,Chembl_txp_019,2.876148359,2.876148359,1,0,0,0
145,CHEMBL404271,ACARBOSE,0,645.61,3,-8.56,Acarbose,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,41774,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,41774,,3.876148359,228,2.876148359,2.876148359,1,0,0,0
146,CHEMBL1097,ACECAINIDE,0,277.37,0,1.72,Acecainide,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,4342,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C,IC50,'>',135000,nM,3.869666232,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,4342,,3.869666232,Chembl_txp_020,2.869666232,2.869666232,1,0,0,0
147,CHEMBL1097,ACECAINIDE,0,277.37,0,1.72,N-acetyl procainamide,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,4342,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,4342,,3,Chembl_txp_020,2,2,1,0,0,0
148,CHEMBL1097,ACECAINIDE,0,277.37,0,1.72,Acecainide,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,4342,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,4342,,3.876148359,Chembl_txp_020,2.876148359,2.876148359,1,0,0,0
149,CHEMBL93645,ACECLOFENAC,4,354.19,0,3.91,Aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,71771,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,IC50,'=',105000,nM,3.978810701,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,71771,,3.978810701,643,3.978810701,3.978810701,1,0,0,0
150,CHEMBL39560,ACEPROMAZINE,0,326.47,0,4.44,Acepromazine,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,6077,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C,IC50,'=',111600,nM,3.952335805,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,ACEPROMAZINE,,3.952335805,,3.952335805,3.952335805,0,0,0,0
151,CHEMBL112,ACETAMINOPHEN,4,151.16,0,1.35,Acetaminophen,CC(=O)Nc1ccc(O)cc1,1983,CC(=O)NC1=CC=C(C=C1)O,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,1,CHEMBL3540573,Inhibition of human BSEP expressed in plasma membrane vesicles of Sf21 cells assessed as inhibition of ATP-dependent [3H]taurocholate uptake,B,BAO_0000249,cell membrane format,Homo sapiens,None,None,Sf21,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL3526080,1,Scientific Literature,Drug Metab. Dispos.,2012,CHEMBL4106362,1983,,3,139,2,2,1,1,0,1
152,CHEMBL112,ACETAMINOPHEN,4,151.16,0,1.35,Paracetamol; acetaminophen; 4-hydroxyacetanilide,CC(=O)Nc1ccc(O)cc1,1983,CC(=O)NC1=CC=C(C=C1)O,IC50,'>',135000,nM,3.869666232,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,1983,,3.869666232,139,2.869666232,2.869666232,1,1,0,1
153,CHEMBL112,ACETAMINOPHEN,4,151.16,0,1.35,Acetaminophen,CC(=O)Nc1ccc(O)cc1,1983,CC(=O)NC1=CC=C(C=C1)O,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,1983,,3,139,2,2,1,1,0,1
154,CHEMBL112,ACETAMINOPHEN,4,151.16,0,1.35,APAP,CC(=O)Nc1ccc(O)cc1,1983,CC(=O)NC1=CC=C(C=C1)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,1983,,3.876148359,139,2.876148359,2.876148359,1,1,0,1
155,,acetaminophen,,,,,acetaminophen,CC(=O)NC1=CC=C(C=C1)O,1983,CC(=O)NC1=CC=C(C=C1)O,,,>100,,4,>,,,,,,,,,,,,,,,,,,,,,,,HAFEY,,,,,,1983,,4,139,3,3,1,1,0,1
156,,acetaminophen,,,,,acetaminophen,CC(=O)Nc1ccc(O)cc1,1983,CC(=O)NC1=CC=C(C=C1)O,1983,,,,4,>,,,,,,,,,,,,,,,,,,,,,,,SMDC,,,,,,1983,,4,139,3,3,1,1,0,1
157,CHEMBL269644,ACETANILIDE,0,135.17,0,1.64,Acetanilide,CC(=O)Nc1ccccc1,904,CC(=O)NC1=CC=CC=C1,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,ACETANILIDE,,3,,2,2,0,0,0,0
158,CHEMBL1330792,ACETARSONE,4,275.09,None,None,Acetarsone,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,1985,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,ACETARSONE,,3,,2,2,0,0,0,0
159,CHEMBL20,ACETAZOLAMIDE,4,222.25,0,-0.86,ACETAZOLAMIDE,CC(=O)Nc1nnc(S(N)(=O)=O)s1,1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,IC50,'>',135000,nM,3.869666232,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,1986,,3.869666232,442,2.869666232,2.869666232,1,0,0,0
160,CHEMBL20,ACETAZOLAMIDE,4,222.25,0,-0.86,Acetazolamide,CC(=O)Nc1nnc(S(N)(=O)=O)s1,1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,1986,,3.876148359,442,2.876148359,2.876148359,1,0,0,0
161,CHEMBL667,ACETYLCHOLINE,4,146.21,0,0.26,Acetyl choline,CC(=O)OCC[N+](C)(C)C,187,CC(=O)OCC[N+](C)(C)C,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,ACETYLCHOLINE,,3,,2,2,0,0,0,0
162,CHEMBL345714,ACIPIMOX,4,154.12,0,-0.28,Acipimox,Cc1cnc(C(=O)O)c[n+]1[O-],5310993,CC1=CN=C(C=[N+]1[O-])C(=O)O,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5310993,,3.876148359,Chembl_txp_021,2.876148359,2.876148359,1,0,0,0
163,CHEMBL1131,ACITRETIN,4,326.44,1,5.17,Acitretin,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,5284513,CC1=CC(=C(C(=C1/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C)C)OC,IC50,'=',18200,nM,4.74,,,,UO_0000065,14.52,0.27,-0.43,10.19,0,CHEMBL3540573,Inhibition of human BSEP expressed in plasma membrane vesicles of Sf21 cells assessed as inhibition of ATP-dependent [3H]taurocholate uptake,B,BAO_0000249,cell membrane format,Homo sapiens,None,None,Sf21,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL3526080,1,Scientific Literature,Drug Metab. Dispos.,2012,CHEMBL4106362,5284513,,4.74,276,4.74,4.74,1,0,0,0
164,CHEMBL1131,ACITRETIN,4,326.44,1,5.17,Acitretin,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,5284513,CC1=CC(=C(C(=C1/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C)C)OC,IC50,'=',38200,nM,4.42,,,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,5284513,,4.42,276,4.42,4.42,1,0,0,0
165,CHEMBL1194325,ACLIDINIUM,4,484.66,0,4.67,AZ195,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,11434515,C1C[N+]2(CCC1[C@H](C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5,IC50,'=',127100,nM,3.895854449,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,ACLIDINIUM,,3.895854449,,3.895854449,3.895854449,0,0,0,0
166,CHEMBL1885632,ACTARIT,0,193.2,0,1.27,Actarit,CC(=O)Nc1ccc(CC(=O)O)cc1,2018,CC(=O)NC1=CC=C(C=C1)CC(=O)O,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,ACTARIT,,3,,2,2,0,0,0,0
167,CHEMBL184,ACYCLOVIR,4,225.21,0,-0.92,Acyclovir,Nc1nc(O)c2ncn(COCCO)c2n1,135398513,C1=NC2=C(N1COCCO)N=C(NC2=O)N,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,1,CHEMBL3540573,Inhibition of human BSEP expressed in plasma membrane vesicles of Sf21 cells assessed as inhibition of ATP-dependent [3H]taurocholate uptake,B,BAO_0000249,cell membrane format,Homo sapiens,None,None,Sf21,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL3526080,1,Scientific Literature,Drug Metab. Dispos.,2012,CHEMBL4106362,135398513,,3,443,2,2,1,0,0,0
168,CHEMBL184,ACYCLOVIR,4,225.21,0,-0.92,Acyclovir,Nc1nc(O)c2ncn(COCCO)c2n1,135398513,C1=NC2=C(N1COCCO)N=C(NC2=O)N,IC50,'>',135000,nM,3.869666232,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4011663,Inhibition of human BSEP expressed in fall armyworm sf9 cell plasma membrane vesicles assessed as reduction in vesicle-associated [3H]-taurocholate transport preincubated for 10 mins prior to ATP addition measured after 15 mins in presence of [3H]-taurocholate by topcount based membrane vesicle transport assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4011581,1,Scientific Literature,Toxicol Sci,2010,None,135398513,,3.869666232,443,2.869666232,2.869666232,1,0,0,0
169,CHEMBL184,ACYCLOVIR,4,225.21,0,-0.92,Acyclovir,Nc1nc(O)c2ncn(COCCO)c2n1,135398513,C1=NC2=C(N1COCCO)N=C(NC2=O)N,IC50,'>',1000000,nM,3,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4017550,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as reduction in ATP-dependent [3H]-taurocholate transport into vesicles incubated for 5 mins by Topcount based rapid filtration method,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4017441,1,Scientific Literature,Drug Metab Dispos,2012,None,135398513,,3,443,2,2,1,0,0,0
170,CHEMBL184,ACYCLOVIR,4,225.21,0,-0.92,Acyclovir,Nc1nc(O)c2ncn(COCCO)c2n1,135398513,C1=NC2=C(N1COCCO)N=C(NC2=O)N,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,135398513,,3.876148359,443,2.876148359,2.876148359,1,0,0,0
171,CHEMBL1265,ADAPALENE,4,412.53,1,6.68,Adapalene,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,60164,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5,IC50,'=',133000,nM,3.876148359,>,Outside typical range,,UO_0000065,,,,,0,CHEMBL4028921,Inhibition of human BSEP overexpressed in Sf9 cell membrane vesicles assessed as uptake of [3H]-taurocholate in presence of ATP measured after 15 to 20 mins by membrane vesicle transport assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL6020,Bile salt export pump,Homo sapiens,SINGLE PROTEIN,CHEMBL4028801,1,Scientific Literature,Toxicol Sci,2013,None,60164,,3.876148359,Chembl_txp_022,2.876148359,2.876148359,1,0,0,0
