Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
XPDKHWGJPIAGSI-SQRYDZRYNA-N,76313418,3359,A,8.92082,pubchem,643471,9606,HTR3A,2102,S(=O)(=O)(NCCCN1N=C(C(=O)NC2C[C@@H]3N([C@H](C2)CCC3)C)C4=C1C=CC=C4)C=5C6=C(C(N(C)C)=CC=C6)C=CC5
JCHBKINXCIYGSB-DOXWYPEBNA-N,76320660,3359,A,6.70115,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@H]2N([C@@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6
KKQAFQIZABQOOY-VUSNXNKCNA-N,76324305,3359,A,8.72125,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4OCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6)C
BWUVAZMPSVZMLB-NCADKSFONA-N,76335134,3359,A,5.88606,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4OCCOCCOCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6)C
JCHBKINXCIYGSB-KNUIZFDFNA-N,CHEMBL3084431,3359,A,6.7,chembl20,800919,9606,HTR3A,2102,[C@@H]12CCC[C@@H](C[C@H](NC(=O)C3=NN(CCCNC(C=4C(OC5=C(C4)C=CC(=C5)N(CC)CC)=O)=O)C=6C=CC=CC63)C1)N2C
KKQAFQIZABQOOY-JIUYJQJDNA-N,CHEMBL3084441,3359,A,8.72,chembl20,800919,9606,HTR3A,2102,N(C(=O)C=1C(OC=2C=C(C=CC2C1)N(CC)CC)=O)CCOC3=CC=CC4=C3N(N=C4C(N[C@H]5C[C@@H]6CCC[C@@H](N6C)C5)=O)C
QSIGSEDSPXQCKE-BETQSBRUNA-N,76313417,3359,A,6.84771,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCOCCOCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6
QSIGSEDSPXQCKE-HWXOQNQPNA-N,CHEMBL3084436,3359,A,6.85,chembl20,800919,9606,HTR3A,2102,C(C=1C(=O)OC2=C(C1)C=CC(N(CC)CC)=C2)(=O)NCCOCCOCCN3C=4C=CC=CC4C(=N3)C(N[C@H]5C[C@H]6N([C@H](CCC6)C5)C)=O
STOPSEQYAMSLCO-YPLIIEPBNA-N,CHEMBL3084442,3359,A,6.8,chembl20,800919,9606,HTR3A,2102,C(C=1C(=O)OC2=C(C1)C=CC(N(CC)CC)=C2)(=O)NCCCOC3=CC=CC4=C3N(N=C4C(N[C@H]5C[C@H]6CCC[C@H](N6C)C5)=O)C
STOPSEQYAMSLCO-ZXEHHRHTNA-N,76316934,3359,A,6.8041,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@H]2N([C@@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4OCCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6)C
WEDXHKBFMNCGFH-KRRFTOSTNA-N,76309734,3359,A,8.13668,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCCCNC(=O)C5=CC6=C(OC5=O)C=C(N(CC)CC)C=C6
WEDXHKBFMNCGFH-VYKSZDKRNA-N,CHEMBL3084433,3359,A,8.14,chembl20,800919,9606,HTR3A,2102,C(C=1C(=O)OC2=C(C1)C=CC(N(CC)CC)=C2)(=O)NCCCCN3C=4C=CC=CC4C(=N3)C(N[C@H]5C[C@@H]6CCC[C@@H](N6C)C5)=O
BWUVAZMPSVZMLB-QLRPJNFXNA-N,CHEMBL3084443,3359,A,5.89,chembl20,800919,9606,HTR3A,2102,C(C=1C(=O)OC2=C(C1)C=CC(N(CC)CC)=C2)(=O)NCCOCCOCCOC3=CC=CC4=C3N(N=C4C(N[C@H]5C[C@H]6N([C@@H](C5)CCC6)C)=O)C
FBGLUXQASNAMOM-PKANNQFQNA-O,71720442,3359,A,7.08092,pubchem,727994,9606,HTR3A,2102,O1C=2C(=C(C3=C1C=C(N(C)C)C=C3)C=4C(=CC(=CC4)C(=O)NCCCCCNC(=O)CCN5C6=C(C(=C5)CCN)C=C(O)C=C6)C(=O)O)C=CC(=[N+](C)C)C2
MYXOSHHXRWCJCA-LMCIUNBQNA-N,CHEMBL3084437,3359,A,5.2,chembl20,800919,9606,HTR3A,2102,C(=S)(NC=1C=C(C(=CC1)C2=C3C=CC(C=C3OC=4C2=CC=C(C4)O)=O)C(=O)O)NCCOCCOCCN5C6=CC=CC=C6C(=N5)C(N[C@H]7C[C@@H]8CCC[C@@H](N8C)C7)=O
MHNNUCFPEURPIX-MSBJYWSPNA-N,CHEMBL3084434,3359,A,8.96,chembl20,800919,9606,HTR3A,2102,C(=S)(NC=1C=C(C(O)=O)C(=CC1)C2=C3C(=CC(C=C3)=O)OC=4C2=CC=C(C4)O)NCCCCN5C6=CC=CC=C6C(=N5)C(N[C@H]7C[C@@H]8CCC[C@@H](N8C)C7)=O
MHNNUCFPEURPIX-OEYIEJJKNA-N,76316932,3359,A,8.95861,pubchem,643471,9606,HTR3A,2102,S=C(NCCCCN1N=C(C(=O)NC2C[C@H]3N([C@@H](C2)CCC3)C)C=4C1=CC=CC4)NC5=CC(=C(C=6C7=C(OC=8C6C=CC(=O)C8)C=C(O)C=C7)C=C5)C(O)=O
SDFVJNYZXNDMQD-CNZLYEGXNA-N,CHEMBL3084432,3359,A,8.8,chembl20,800919,9606,HTR3A,2102,[C@@H]12CCC[C@@H](C[C@@H](C1)NC(C3=NN(C4=CC=CC=C43)CCCNC(=S)NC5=CC=C(C(=C5)C(O)=O)C6=C7C(OC=8C6=CC=C(C8)O)=CC(C=C7)=O)=O)N2C
SDFVJNYZXNDMQD-MLRYRSIGNA-N,76316931,3359,A,8.79588,pubchem,643471,9606,HTR3A,2102,S=C(NCCCN1N=C(C(=O)NC2C[C@@H]3N([C@H](C2)CCC3)C)C=4C1=CC=CC4)NC5=CC(=C(C=6C7=C(OC=8C6C=CC(=O)C8)C=C(O)C=C7)C=C5)C(O)=O
IIYHWTVUYIYKKG-OXSSKLTMNA-N,CHEMBL231047,3359,N,4.0,chembl20,445995,9606,HTR3A,2102,C=1C=C2C(N3C=C4[C@@H]5N(C=C6[C@H]3C27[C@@H]8C[C@H]6/C(/C[N+]8(CC7)C)=C\CO)C9=C(C=CC=C9)[C@@]5%10CC[N+]%11([C@H]%10C[C@H]4/C(/C%11)=C\CO)C)=CC1
KMQUSSWWYBEKHN-ACWQOLICNA-N,CHEMBL3084444,3359,A,6.68,chembl20,800919,9606,HTR3A,2102,O=C(C=1C(=CC=C(NC(NCCOCCOCCOC=2C=CC=C3C2N(N=C3C(N[C@H]4C[C@@H]5N([C@@H](CCC5)C4)C)=O)C)=S)C1)C6=C7C(OC=8C6=CC=C(C8)O)=CC(C=C7)=O)O
KMQUSSWWYBEKHN-DTHQEKEPNA-N,76309736,3359,A,6.68194,pubchem,643471,9606,HTR3A,2102,S=C(NC1=CC(=C(C=2C3=C(OC=4C2C=CC(=O)C4)C=C(O)C=C3)C=C1)C(O)=O)NCCOCCOCCOC=5C=6N(N=C(C(=O)NC7C[C@@H]8N([C@H](C7)CCC8)C)C6C=CC5)C
MYXOSHHXRWCJCA-VVWCNFPNNA-N,76335133,3359,A,5.20066,pubchem,643471,9606,HTR3A,2102,S=C(NC1=CC(=C(C=2C3=C(OC=4C2C=CC(=O)C4)C=C(O)C=C3)C=C1)C(O)=O)NCCOCCOCCN5N=C(C(=O)NC6C[C@H]7N([C@@H](C6)CCC7)C)C=8C5=CC=CC8
OYEREZMILAMQAG-GWQIHCKNNA-N,CHEMBL415568,3359,A,5.4,chembl20,445995,9606,HTR3A,2102,C1=CC=C2C([C@@]34[C@@H]5C[C@H]6C(C[N+]5(CC3)C)=CCO[C@@H]7[C@H]6[C@@H]4N2C=C8[C@H](N7C9=CC=CC=C9)[C@H]%10CC[N+]%11([C@H]%10C[C@H]8/C(/C%11)=C\CO)C)=C1
SQFWNWHBBKLBMR-YUIDAARSNA-N,CHEMBL244561,3359,N,4.72,chembl20,445992,9606,HTR3A,2102,C=1C=C2[C@]34CCN5[C@H]3C[C@@H]6[C@@H]7[C@@H]4N(C2=CC1)[C@H]8[C@H]9[C@H](N([C@@H]7OCC=C6C5)C%10=CC=CC=C%10)[C@H]%11CC[N+]%12([C@H]%11C[C@H]9C(C%12)=CCO8)CC=C
VXYBSZKYTUAIKH-FGEAENFSNA-N,CHEMBL395727,3359,A,5.0,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@@]8([C@@H]9C[C@H]7C(C[N+]9(CC8)C)=CCO6)C2=C1)C%10=CC=CC=C%10)[C@H]%11CC[N+]%12([C@H]%11C[C@H]5C(C%12)=CCO4)C
VVWIDIIMLHNFOH-JDVPCOFVNA-N,44427876,3359,A,5.72125,pubchem,297966,9606,HTR3A,2102,O1[C@H]2N([C@@H]3[C@@H]4[C@H]5N(CC4)C/C(/[C@@H](C3=CN6[C@@H]7[C@@]8([C@H]9N(CC8)CC([C@@H]([C@H]72)C9)=CC1)C=%10C6=CC=CC%10)C5)=C/CO)C%11=CC=CC=C%11
VDEOWAISRHKINC-MPCDFULNNA-N,CHEMBL388212,3359,A,5.51,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H]6C[C@@H]7N(CC[C@]47C2=C1)CC6=CCO[C@H]5N([C@H]8[C@@H]9[C@H]3OCC=C%10CN%11[C@@H](C[C@H]9%10)[C@@H]8CC%11)C%12=CC=CC=C%12
FNULMNZULDBPSF-XYMHRNEGNA-N,CHEMBL395960,3359,N,4.0,chembl20,445995,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)CCOC(=O)C)C2=C1)C%10=CC=CC=C%10)[C@H]%11CC[N+]%12(CCOC(=O)C)[C@H]%11C[C@H]5C(=CCO4)C%12
MUQUYTSLDVKIOF-ZLQAUXCTNA-N,CHEMBL3085543,3359,N,4.0,chembl20,445995,9606,HTR3A,2102,C1=CC=C2C(C34[C@@H]5C[C@H](C=6[C@@H]3N2C=C7[C@@H]8N(C6)C=9C=CC=CC9[C@@]8%10CC[N@@+]%11([C@H]%10C[C@H]7/C(/C%11)=C\CO)CC=C)/C(/C[N+]5(CC4)CC=C)=C\CO)=C1
QHANGNNUHVLRLX-IOXDAZPANA-N,CHEMBL390135,3359,N,4.0,chembl20,445995,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@@H]7[C@H]8C[C@@H]9[N+](CC[C@]9(C2=C1)[C@@H]37)(CC8=CCO6)CC=C)C%10=CC=CC=C%10)[C@H]%11CC[N+]%12(CC([C@@H]5C[C@@H]%11%12)=CCO4)CC=C
YJZAFOHWUCTBKL-XZAPGCHFNA-N,CHEMBL230952,3359,N,4.82,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)C/C=C/C)C2=C1)C%10=CC=CC=C%10)[C@H]%11CC[N+]%12(CC([C@@H]5C[C@@H]%11%12)=CCO4)C/C=C/C
JMUQZICSXGDWKN-UAZVUVBBNA-N,CHEMBL415569,3359,N,4.52,chembl20,445995,9606,HTR3A,2102,C1=CC=C2N3C=C4[C@H](N(C5=CC=CC=C5)[C@H]6[C@H]7[C@H]3[C@@]8(C2=C1)CC[N+]9(C%10CCCC=C%10)[C@H]8C[C@H]7C(=CCO6)C9)[C@H]%11CC[N+]%12([C@H]%11C[C@H]4/C(/C%12)=C\CO)C%13CCCC=C%13
PMDWRQSBVADLQY-TZHLVZAZNA-N,CHEMBL396705,3359,N,4.0,chembl20,445995,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)CC%10=CC=CC=C%10)C2=C1)C%11=CC=CC=C%11)[C@@H]%12[C@@H]%13C[C@H]5C(=CCO4)C[N+]%13(CC%14=CC=CC=C%14)CC%12
XDSPKYGOPLCTEA-YIGIZFADNA-N,44427870,3359,A,5.24413,pubchem,297966,9606,HTR3A,2102,BrC1=CC=C(C[N+]23[C@@H]4[C@@]5([C@H]6N([C@@H]7OCC=C8[C@H]9[C@@H]7[C@H](N([C@@H]%10OCC=C([C@@H]([C@H]6%10)C4)C2)C%11=CC=CC=C%11)[C@@H]%12[C@@H]([N+](CC%12)(C8)CC%13=CC=C(Br)C=C%13)C9)C=%14C5=CC=CC%14)CC3)C=C1
WIHLVGZFKARCLL-GHOHXXQJNA-N,CHEMBL231056,3359,A,5.6,chembl20,445992,9606,HTR3A,2102,C1=CC=C2N3[C@H]4[C@H]5[C@H](N([C@H]6[C@H]7[C@H]3[C@]8(CC[N+]9([C@H]8C[C@H]7C(C9)=CCO6)C%10CCCC=C%10)C2=C1)C%11=CC=CC=C%11)[C@H]%12CC[N+]%13(C%14CCCC=C%14)[C@H]%12C[C@H]5C(=CCO4)C%13
NJSFLPPGJOTCQD-YIGIZFADNA-N,CHEMBL229998,3359,N,4.64,chembl20,445992,9606,HTR3A,2102,C=1C=C2[C@@]34CC[N+]5(CC=6[C@@H]([C@@H]7[C@@H]3N([C@H]8[C@H]9[C@H](N([C@@H]7OCC6)C%10=CC=CC=C%10)[C@@H]%11[C@@H]%12C[C@H]9C(=CCO8)C[N+]%12(CC%13=CC=C(C=C%13)N(=O)=O)CC%11)C2=CC1)C[C@@H]45)CC%14=CC=C(C=C%14)N(=O)=O
OFHBGKCIXSZVLN-FNFDWACINA-N,CHEMBL389120,3359,N,4.6,chembl20,445992,9606,HTR3A,2102,C=1C=C2[C@@]34[C@H]5N([C@H]6[C@H]7[C@H](N(C8=CC=CC=C8)[C@@H]9OCC=C%10[C@@H]([C@H]59)C[C@@H]3[N+](CC4)(C%10)CC%11=CC=C(C(=C%11)OC)OC)[C@@H]%12[C@@H]%13C[C@H]7C(=CCO6)C[N+]%13(CC%14=CC=C(C(=C%14)OC)OC)CC%12)C2=CC1
PZQLMQHTASUMAA-QWYAOPKLNA-N,CHEMBL388049,3359,N,4.52,chembl20,445995,9606,HTR3A,2102,C=1C=C2[C@@]34[C@H]5N(C=C6[C@H](N([C@@H]7OCC=C8[C@@H]([C@H]57)C[C@@H]3[N+](CC9=CC=C(C(=C9)OC)OC)(CC4)C8)C=%10C=CC=CC%10)[C@H]%11CC[N+]%12([C@H]%11C[C@H]6/C(/C%12)=C\CO)CC%13=CC=C(C(=C%13)OC)OC)C2=CC1
YLVXKWTUSBUFLM-JZQNCSNPNA-N,CHEMBL415570,3359,N,4.52,chembl20,445995,9606,HTR3A,2102,C1=CC=C2N3C=C4[C@H](N([C@H]5[C@H]6[C@H]3[C@@]7(C2=C1)CC[N+]8(CC9=CC=C(C=C9)N(=O)=O)[C@H]7C[C@H]6C(C8)=CCO5)C%10=CC=CC=C%10)C%11CC[N+]%12([C@H]%11C[C@H]4/C(/C%12)=C\CO)CC%13=CC=C(C=C%13)N(=O)=O
